id,fullDate,year,month,day,time,descrip,district,nhood,address,street
223457,16sep2011,2011,9,16,1,HOMICIDE,3,19,3618,PENNSYLVANIA AVE
223567,16sep2011,2011,9,16,1820,HOMICIDE,6,85,0,OFALLON PARK
224264,21sep2011,2011,9,21,2230,HOMICIDE,6,74,8551,N BROADWAY
224288,22sep2011,2011,9,22,241,HOMICIDE,3,20,1600,S BROADWAY
224397,23sep2011,2011,9,23,30,HOMICIDE,3,24,2838,MAGNOLIA AVE
224907,26sep2011,2011,9,26,53,HOMICIDE,7,48,5621,MAPLE AVE
225147,28sep2011,2011,9,28,225,HOMICIDE,5,59,2701,FALL AVE
225232,28sep2011,2011,9,28,1840,HOMICIDE,7,78,5446,RIDGE AVE
225888,01oct2011,2011,10,1,39,HOMICIDE,6,76,5425,RIVERVIEW BLVD
227516,12oct2011,2011,10,12,2004,HOMICIDE,3,19,3434,CALIFORNIA AVE
227646,13oct2011,2011,10,13,2123,HOMICIDE,5,59,2915,N JEFFERSON AVE
228319,19oct2011,2011,10,19,816,HOMICIDE,2,12,5915,WILSON AVE
228429,19oct2011,2011,10,19,2145,HOMICIDE,7,48,5578,CLEMENS AVE
228453,20oct2011,2011,10,20,19,HOMICIDE,7,78,1341,MONTCLAIR AVE
228520,20oct2011,2011,10,20,1445,HOMICIDE,5,59,3858,ASHLAND AVE
230609,01nov2011,2011,11,1,2340,HOMICIDE,6,74,8039,CHURCH RD
230960,04nov2011,2011,11,4,1920,HOMICIDE,7,51,5150,DR MARTIN LUTHER KIN
231235,06nov2011,2011,11,6,2205,HOMICIDE,6,69,4445,CATHERINE PL
231829,11nov2011,2011,11,11,900,HOMICIDE,3,19,2728,CHEROKEE ST
232232,13nov2011,2011,11,13,1706,HOMICIDE,8,56,4052,SAINT LOUIS AVE
232972,19nov2011,2011,11,19,330,HOMICIDE,5,59,3124,N GRAND BLVD
233085,20nov2011,2011,11,20,55,HOMICIDE,5,59,2501,N GRAND BLVD
235469,06dec2011,2011,12,6,1820,HOMICIDE,7,52,5102,LOTUS AVE
235631,08dec2011,2011,12,8,600,HOMICIDE,3,30,3447,TENNESSEE AVE
236265,13dec2011,2011,12,13,2018,HOMICIDE,6,74,996,RIVERVIEW BLVD
236768,18dec2011,2011,12,18,430,HOMICIDE,4,62,1312,N 10TH ST
237025,20dec2011,2011,12,20,1239,HOMICIDE,6,72,5400,RIVERVIEW BLVD
238196,01jan2012,2012,1,1,50,HOMICIDE,6,72,4931,PLOVER AVE
238321,02jan2012,2012,1,2,130,HOMICIDE,1,16,4672,S SPRING AVE
238931,07jan2012,2012,1,7,1000,HOMICIDE,3,30,3311,MINNESOTA AVE
239063,08jan2012,2012,1,8,1653,HOMICIDE,6,74,8921,ANNETTA ST
239064,08jan2012,2012,1,8,1653,HOMICIDE,6,74,8921,ANNETTA ST
239682,14jan2012,2012,1,14,2112,HOMICIDE,9,39,4317,SWAN AVE
239794,16jan2012,2012,1,16,59,HOMICIDE,6,71,5020,SHREVE AVE
239976,17jan2012,2012,1,17,2145,HOMICIDE,6,72,5590,W FLORISSANT AVE
240031,18jan2012,2012,1,18,1234,HOMICIDE,9,59,2810,DAYTON ST
240173,19jan2012,2012,1,19,2056,HOMICIDE,5,65,2018,FARRAR ST
240467,22jan2012,2012,1,22,2150,HOMICIDE,6,72,5007,THRUSH AVE
240771,26jan2012,2012,1,26,239,HOMICIDE,3,21,1535,S 8TH ST
242282,03feb2012,2012,2,3,1224,HOMICIDE,7,78,1365,GRANVILLE PL
242682,07feb2012,2012,2,7,2054,HOMICIDE,6,68,4287,HOLLY AVE
244145,21feb2012,2012,2,21,2240,HOMICIDE,2,11,6023,EITMAN AVE
282516,23feb2012,2012,2,23,1908,HOMICIDE,8,58,4200,FINNEY
244838,28feb2012,2012,2,28,1644,HOMICIDE,1,1,444,EICHELBERGER ST
244899,29feb2012,2012,2,29,10,HOMICIDE,5,59,3101,N GRAND BLVD
245976,06mar2012,2012,3,6,10,HOMICIDE,6,73,8734,GOODFELLOW BLVD
246273,08mar2012,2012,3,8,1138,HOMICIDE,7,52,5055,COTE BRILLIANTE AVE
246787,12mar2012,2012,3,12,1500,HOMICIDE,5,65,3719,N 21ST ST
246818,12mar2012,2012,3,12,1900,HOMICIDE,5,68,4558,ADELAIDE AVE
247515,17mar2012,2012,3,17,2103,HOMICIDE,8,55,4973,MAFFITT PL
247566,18mar2012,2012,3,18,125,HOMICIDE,4,63,1936,N 14TH ST
248567,25mar2012,2012,3,25,2055,HOMICIDE,9,59,1900,COLEMAN AVE
248869,28mar2012,2012,3,28,1145,HOMICIDE,7,50,5363,COTE BRILLIANTE AVE
249061,29mar2012,2012,3,29,2230,HOMICIDE,7,78,5508,MARTIN LUTHER KING
259201,30mar2012,2012,3,30,1800,HOMICIDE,6,69,3930,N KINGSHIGHWAY BLVD
249720,01apr2012,2012,4,1,150,HOMICIDE,5,60,2100,SAINT LOUIS AVE
250431,05apr2012,2012,4,5,2014,HOMICIDE,8,57,1515,WHITTIER ST
250447,05apr2012,2012,4,5,2131,HOMICIDE,7,78,5357,WELLS AVE
250929,09apr2012,2012,4,9,1356,HOMICIDE,8,55,4942,WARWICK AVE
251469,12apr2012,2012,4,12,2230,HOMICIDE,5,66,1110,E GANO AVE
252229,16apr2012,2012,4,16,2200,HOMICIDE,4,33,1415,HICKORY LN
253290,24apr2012,2012,4,24,510,HOMICIDE,6,74,8953,EDNA ST
253409,24apr2012,2012,4,24,2327,HOMICIDE,6,73,5756,VIVIAN AVE
253616,26apr2012,2012,4,26,1440,HOMICIDE,7,78,5925,HAMILTON TER
253961,28apr2012,2012,4,28,2018,HOMICIDE,7,52,5225,LEXINGTON AVE
255178,05may2012,2012,5,5,115,HOMICIDE,7,50,3000,GOODFELLOW BLVD
255312,05may2012,2012,5,5,2205,HOMICIDE,3,24,2145,S JEFFERSON AVE
255313,05may2012,2012,5,5,2205,HOMICIDE,3,24,2145,S JEFFERSON AVE
255314,05may2012,2012,5,5,2205,HOMICIDE,3,24,2145,S JEFFERSON AVE
255659,08may2012,2012,5,8,700,HOMICIDE,4,64,6,MADISON ST
256505,13may2012,2012,5,13,1900,HOMICIDE,9,37,310,S GRAND BLVD
256928,16may2012,2012,5,16,1430,HOMICIDE,8,55,4701,LABADIE
257144,17may2012,2012,5,17,2355,HOMICIDE,6,72,5405,BEACON AVE
257368,19may2012,2012,5,19,1142,HOMICIDE,5,68,4517,MARY AVE
257546,20may2012,2012,5,20,2112,HOMICIDE,5,67,4128,GROVE ST
257563,20may2012,2012,5,20,2330,HOMICIDE,1,1,228,BATES ST
258219,25may2012,2012,5,25,130,HOMICIDE,5,65,4242,RANDALL PL
258477,26may2012,2012,5,26,2230,HOMICIDE,6,76,6032,EMMA AVE
259797,02jun2012,2012,6,2,2030,HOMICIDE,9,59,2732,JAMES COOL PAPA BELL
259917,03jun2012,2012,6,3,1700,HOMICIDE,6,76,6053,SHULTE AVE
269090,05jun2012,2012,6,5,2143,HOMICIDE,5,59,3801,LABADIE AVE
260551,07jun2012,2012,6,7,2055,HOMICIDE,3,19,3508,TENNESSEE AVE
260594,08jun2012,2012,6,8,23,HOMICIDE,6,74,8463,CONCORD PL
261040,10jun2012,2012,6,10,2209,HOMICIDE,1,16,3900,DUNNICA AVE
261348,12jun2012,2012,6,12,2200,HOMICIDE,6,74,8990,EDNA ST
261382,13jun2012,2012,6,13,329,HOMICIDE,1,16,3660,MONTANA ST
261845,15jun2012,2012,6,15,2322,HOMICIDE,6,73,5973,GOODFELLOW BLVD
261846,15jun2012,2012,6,15,2325,HOMICIDE,5,60,1901,SAINT LOUIS AVE
262570,20jun2012,2012,6,20,2206,HOMICIDE,4,60,1530,N 20TH ST
263322,26jun2012,2012,6,26,135,HOMICIDE,7,50,5731,DR MARTIN LUTHER KIN
263587,27jun2012,2012,6,27,2335,HOMICIDE,1,16,3838,LOUISIANA AVE
263681,28jun2012,2012,6,28,1913,HOMICIDE,2,43,7039,MITCHELL AVE
264696,03jul2012,2012,7,3,1810,HOMICIDE,2,14,3224,JANUARY AVE
264697,03jul2012,2012,7,3,1810,HOMICIDE,2,14,3224,JANUARY AVE
264733,03jul2012,2012,7,3,2150,HOMICIDE,6,71,5467,QUEENS AVE
265381,08jul2012,2012,7,8,305,HOMICIDE,6,72,5074,GENEVIEVE AVE
265738,10jul2012,2012,7,10,1205,HOMICIDE,2,10,6250,FAMOUS AVE
265920,11jul2012,2012,7,11,1555,HOMICIDE,5,66,2049,E JOHN AVE
266023,12jul2012,2012,7,12,300,HOMICIDE,5,66,2022,E JOHN AVE
266151,12jul2012,2012,7,12,2135,HOMICIDE,3,25,2835,PENNSYLVANIA AVE
266516,15jul2012,2012,7,15,3,HOMICIDE,4,61,1224,N 15TH ST
266570,15jul2012,2012,7,15,1130,HOMICIDE,6,70,5916,NATURAL BRIDGE AVE
267227,19jul2012,2012,7,19,2325,HOMICIDE,6,76,5909,LALITE AVE
267550,21jul2012,2012,7,21,2246,HOMICIDE,3,25,2835,PENNSYLVANIA AVE
268289,26jul2012,2012,7,26,2115,HOMICIDE,3,19,3325,MIAMI ST
268290,26jul2012,2012,7,26,2115,HOMICIDE,3,19,3325,MIAMI ST
268864,30jul2012,2012,7,30,1849,HOMICIDE,7,52,5151,HIGHLAND AVE
269333,31jul2012,2012,7,31,105,HOMICIDE,7,52,5117,HIGHLAND
269379,01aug2012,2012,8,1,200,HOMICIDE,5,67,3900,N GARRISON AVE
269385,01aug2012,2012,8,1,230,HOMICIDE,6,69,4829,KOSSUTH AVE
270222,06aug2012,2012,8,6,1715,HOMICIDE,5,68,4525,MARY AVE
270226,06aug2012,2012,8,6,1746,HOMICIDE,6,72,5476,GENEVIEVE AVE
270858,10aug2012,2012,8,10,2305,HOMICIDE,7,48,5545,BARTMER AVE
270882,11aug2012,2012,8,11,145,HOMICIDE,5,66,0,I 70 EASTBOUND / E G
271922,18aug2012,2012,8,18,1420,HOMICIDE,9,38,301,N TAYLOR AVE
272129,19aug2012,2012,8,19,1710,HOMICIDE,6,72,4563,DAVISON AVE
272167,19aug2012,2012,8,19,2110,HOMICIDE,1,16,3305,KEOKUK ST
273645,29aug2012,2012,8,29,1117,HOMICIDE,1,3,3621,IRON
273728,29aug2012,2012,8,29,2116,HOMICIDE,1,16,2720,KEOKUK ST
273763,30aug2012,2012,8,30,301,HOMICIDE,6,73,5823,ERA AVE
277638,04sep2012,2012,9,4,2047,HOMICIDE,4,35,500,WASHINGTON AVE
277982,07sep2012,2012,9,7,1051,HOMICIDE,6,74,923,HORNSBY AVE
274498,10sep2012,2012,9,10,102,HOMICIDE,6,76,5632,HILLER PL
274499,10sep2012,2012,9,10,103,HOMICIDE,1,1,6011,PENNSYLVANIA AVE
274534,10sep2012,2012,9,10,1405,HOMICIDE,8,54,4755,NEWBERRY TER
274865,12sep2012,2012,9,12,2300,HOMICIDE,4,35,801,N 11TH ST
275985,20sep2012,2012,9,20,30,HOMICIDE,1,16,3751,DELOR ST
276640,24sep2012,2012,9,24,2130,HOMICIDE,8,53,4900,DR MARTIN LUTHER KIN
282821,29sep2012,2012,9,29,2000,HOMICIDE,6,74,9015,EDNA ST
282043,06oct2012,2012,10,6,1500,HOMICIDE,7,48,956,HAMILTON AVE
282316,08oct2012,2012,10,8,2130,HOMICIDE,3,19,3456,PENNSYLVANIA AVE
278651,10oct2012,2012,10,10,930,HOMICIDE,6,70,4600,RIVERVIEW BLVD
278632,10oct2012,2012,10,10,2349,HOMICIDE,6,72,5590,W FLORISSANT AVE
278912,12oct2012,2012,10,12,900,HOMICIDE,3,19,3531,CALIFORNIA AVE
279880,19oct2012,2012,10,19,1930,HOMICIDE,8,56,3933,ASHLAND AVE
281139,27oct2012,2012,10,27,2045,HOMICIDE,3,25,2645,MINNESOTA AVE
285946,03nov2012,2012,11,3,930,HOMICIDE,5,66,2016,E OBEAR AVE
283290,10nov2012,2012,11,10,25,HOMICIDE,7,46,5860,DELMAR BLVD
283393,10nov2012,2012,11,10,2100,HOMICIDE,6,76,5977,LALITE AVE
283696,13nov2012,2012,11,13,1305,HOMICIDE,7,51,707,N KINGSHIGHWAY BLVD
283922,15nov2012,2012,11,15,1,HOMICIDE,9,59,2410,N GRAND BLVD
284892,21nov2012,2012,11,21,1942,HOMICIDE,6,68,4250,E MARGARETTA AVE
289744,03dec2012,2012,12,3,1915,HOMICIDE,6,70,3710,DARBY ST
290153,05dec2012,2012,12,5,43,HOMICIDE,1,1,956,BATES ST
290513,08dec2012,2012,12,8,24,HOMICIDE,1,16,3831,MERAMEC ST
290566,08dec2012,2012,12,8,1705,HOMICIDE,6,71,5345,THEKLA AVE
287448,10dec2012,2012,12,10,2101,HOMICIDE,7,48,5445,PAGE BLVD
287763,13dec2012,2012,12,13,1755,HOMICIDE,8,58,4346,C D BANKS AVE
288559,19dec2012,2012,12,19,2245,HOMICIDE,8,55,4855,NORTHLAND AVE
289067,23dec2012,2012,12,23,1923,HOMICIDE,1,16,3132,CHIPPEWA ST
289455,27dec2012,2012,12,27,551,HOMICIDE,2,44,6644,OAKLAND AVE
298523,03jan2013,2013,1,3,200,HOMICIDE,6,74,1034,TILLIE
291168,03jan2013,2013,1,3,1800,HOMICIDE,7,51,5190,KENSINGTON AVE
291179,03jan2013,2013,1,3,1858,HOMICIDE,1,16,3956,S GRAND BLVD
291792,08jan2013,2013,1,8,1300,HOMICIDE,8,56,4452,ELMBANK AVE
292343,12jan2013,2013,1,12,435,HOMICIDE,6,72,5550,PARTRIDGE AVE
292435,12jan2013,2013,1,12,2210,HOMICIDE,6,76,5934,SHERRY AVE
292556,13jan2013,2013,1,13,2220,HOMICIDE,6,76,6301,LAURA AVE
292557,13jan2013,2013,1,13,2308,HOMICIDE,5,59,3625,N GARRISON AVE
292746,15jan2013,2013,1,15,1353,HOMICIDE,6,75,9214,RIVERVIEW DR
292776,15jan2013,2013,1,15,1700,HOMICIDE,1,16,4049,GILES AVE
292798,15jan2013,2013,1,15,2045,HOMICIDE,6,71,5072,ARLINGTON AVE
292959,16jan2013,2013,1,16,2340,HOMICIDE,1,16,4055,S GRAND BLVD
293305,19jan2013,2013,1,19,347,HOMICIDE,8,55,3524,N KINGSHIGHWAY
293977,24jan2013,2013,1,24,2350,HOMICIDE,1,17,2849,OSCEOLA ST
294051,25jan2013,2013,1,25,1640,HOMICIDE,6,73,5909,W FLORISSANT AVE
294073,25jan2013,2013,1,25,2010,HOMICIDE,5,66,2060,E DE SOTO AVE
294121,26jan2013,2013,1,26,753,HOMICIDE,5,66,2028,E LINTON AVE
294566,29jan2013,2013,1,29,2103,HOMICIDE,6,69,4031,N TAYLOR AVE
295737,04feb2013,2013,2,4,715,HOMICIDE,5,67,4225,OBEAR AVE
296201,07feb2013,2013,2,7,1802,HOMICIDE,4,64,1100,N LEONOR K SULLIVAN
296463,09feb2013,2013,2,9,1430,HOMICIDE,3,21,906,BARTON ST
296824,11feb2013,2013,2,11,2250,HOMICIDE,5,67,3221,NATURAL BRIDGE AVE
296932,12feb2013,2013,2,12,2334,HOMICIDE,4,35,200,WASHINGTON AVE
297166,15feb2013,2013,2,15,122,HOMICIDE,3,19,3725,TENNESSEE AVE
297769,21feb2013,2013,2,21,1420,HOMICIDE,5,68,4335,WARNE AVE
298389,28feb2013,2013,2,28,1810,HOMICIDE,6,69,4468,MARGARETTA AVE
299289,05mar2013,2013,3,5,1315,HOMICIDE,1,16,4622,TENNESSEE AVE
299582,07mar2013,2013,3,7,1838,HOMICIDE,5,68,2020,E ADELAIDE AVE
299905,09mar2013,2013,3,9,2215,HOMICIDE,6,74,8750,RIVERVIEW BLVD
299938,10mar2013,2013,3,10,150,HOMICIDE,4,35,0,N 2ND ST / LACLEDES
302287,30mar2013,2013,3,30,2130,HOMICIDE,6,74,8929,RIVERVIEW DR
302306,31mar2013,2013,3,31,100,HOMICIDE,3,23,2276,S JEFFERSON AVE
302871,01apr2013,2013,4,1,2215,HOMICIDE,5,68,4339,WARNE AVE
305503,21apr2013,2013,4,21,2215,HOMICIDE,6,71,4931,ARLINGTON AVE
305726,23apr2013,2013,4,23,1700,HOMICIDE,4,64,1246,LEWIS ST
305878,24apr2013,2013,4,24,2133,HOMICIDE,4,62,732,CARR ST
307247,02may2013,2013,5,2,1654,HOMICIDE,3,24,2503,OHIO AVE
307969,07may2013,2013,5,7,1652,HOMICIDE,6,69,4815,ANDERSON AVE
308246,09may2013,2013,5,9,1715,HOMICIDE,2,9,7001,WEIL AVE
310021,21may2013,2013,5,21,140,HOMICIDE,6,70,3725,DARBY ST
310156,21may2013,2013,5,21,2302,HOMICIDE,5,66,2101,E OBEAR AVE
310824,26may2013,2013,5,26,1824,HOMICIDE,5,65,2148,FARRAR ST
311309,30may2013,2013,5,30,103,HOMICIDE,5,66,1509,E LINTON AVE
311475,31may2013,2013,5,31,1120,HOMICIDE,1,5,4400,CHIPPEWA ST
315768,06jun2013,2013,6,6,2217,HOMICIDE,6,72,4530,ALCOTT AVE
312134,10jun2013,2013,6,10,31,HOMICIDE,1,5,5604,GRAVOIS AVE
312153,10jun2013,2013,6,10,1135,HOMICIDE,1,1,6130,VERMONT AVE
312662,13jun2013,2013,6,13,1325,HOMICIDE,3,19,2715,CHEROKEE ST
312663,13jun2013,2013,6,13,1325,HOMICIDE,3,19,2715,CHEROKEE ST
312664,13jun2013,2013,6,13,1325,HOMICIDE,3,19,2715,CHEROKEE ST
313947,21jun2013,2013,6,21,1600,HOMICIDE,5,67,4330,COLLEGE AVE
314459,25jun2013,2013,6,25,1130,HOMICIDE,7,52,5025,COTE BRILLIANTE AV
314973,29jun2013,2013,6,29,1,HOMICIDE,3,19,3462,TENNESSEE AVE
314974,29jun2013,2013,6,29,1,HOMICIDE,3,19,3462,TENNESSEE AVE
315076,29jun2013,2013,6,29,2340,HOMICIDE,7,47,5528,PERSHING AVE
316617,01jul2013,2013,7,1,848,HOMICIDE,9,37,2801,SAMUEL SHEPARD DR
317433,06jul2013,2013,7,6,1515,HOMICIDE,7,48,5457,PAGE BLVD
317796,08jul2013,2013,7,8,2240,HOMICIDE,7,50,2739,SEMPLE AVE
318002,10jul2013,2013,7,10,330,HOMICIDE,6,76,5123,GOODFELLOW BLVD
318081,10jul2013,2013,7,10,1910,HOMICIDE,5,66,2036,E JOHN AVE
318880,16jul2013,2013,7,16,1615,HOMICIDE,8,56,3943,ASHLAND AVE
319097,18jul2013,2013,7,18,1,HOMICIDE,4,35,10,N 7TH ST
319595,21jul2013,2013,7,21,323,HOMICIDE,1,5,4210,NEOSHO ST
320844,29jul2013,2013,7,29,750,HOMICIDE,8,56,4451,LABADIE AVE
321079,31jul2013,2013,7,31,630,HOMICIDE,7,78,1372,BURD AVE
321828,03aug2013,2013,8,3,230,HOMICIDE,5,68,2104,E ALICE AVE
321912,03aug2013,2013,8,3,1755,HOMICIDE,6,70,4719,GOODFELLOW BLVD
322021,04aug2013,2013,8,4,950,HOMICIDE,8,57,1715,ANNIE MALONE DR
322435,06aug2013,2013,8,6,2235,HOMICIDE,3,25,3454,JUNIATA ST
322855,09aug2013,2013,8,9,2045,HOMICIDE,6,68,4295,E KOSSUTH AVE
322856,09aug2013,2013,8,9,2045,HOMICIDE,6,68,4295,E KOSSUTH AVE
323621,14aug2013,2013,8,14,2335,HOMICIDE,4,62,1319,N 7TH ST
323723,15aug2013,2013,8,15,1750,HOMICIDE,1,16,4721,LOUISIANA AVE
324768,22aug2013,2013,8,22,2246,HOMICIDE,6,70,5501,NATURAL BRIDGE AVE
325192,26aug2013,2013,8,26,105,HOMICIDE,7,52,5382,SAINT LOUIS AVE
325814,31aug2013,2013,8,31,40,HOMICIDE,4,35,443,MEMORIAL DR
328012,02sep2013,2013,9,2,1615,HOMICIDE,6,74,1103,MCLARAN AVE
330273,07sep2013,2013,9,7,2335,HOMICIDE,6,71,5035,DURANT AVE
330533,09sep2013,2013,9,9,204,HOMICIDE,6,74,8410,HALLS FERRY RD
326719,11sep2013,2013,9,11,2121,HOMICIDE,6,69,3931,SHREVE AVE
328183,20sep2013,2013,9,20,1900,HOMICIDE,9,59,3718,COTE BRILLIANTE AV
328461,22sep2013,2013,9,22,225,HOMICIDE,5,65,3916,N FLORISSANT AVE
328454,22sep2013,2013,9,22,1939,HOMICIDE,6,73,8606,PARK LN
328611,23sep2013,2013,9,23,2313,HOMICIDE,2,82,0,"XY(88006780,102243"
329163,27sep2013,2013,9,27,2300,HOMICIDE,8,55,4738,COTE BRILLIANTE AV
329394,29sep2013,2013,9,29,1355,HOMICIDE,3,19,3542,OREGON AVE
332088,02oct2013,2013,10,2,1813,HOMICIDE,7,78,5650,MINERVA AVE
333834,05oct2013,2013,10,5,1600,HOMICIDE,8,56,1901,N TAYLOR AVE
333987,07oct2013,2013,10,7,149,HOMICIDE,6,73,5939,GOODFELLOW BLVD
334336,09oct2013,2013,10,9,800,HOMICIDE,9,38,4451,WASHINGTON AVE
330882,11oct2013,2013,10,11,2,HOMICIDE,1,2,7512,VERMONT AVE
330915,11oct2013,2013,10,11,1312,HOMICIDE,5,59,3815,LABADIE AVE
331158,13oct2013,2013,10,13,49,HOMICIDE,6,73,1817,MCLARAN AVE
331159,13oct2013,2013,10,13,49,HOMICIDE,6,73,1817,MCLARAN AVE
331271,13oct2013,2013,10,13,635,HOMICIDE,1,17,4240,CALIFORNIA AVE
331251,13oct2013,2013,10,13,2205,HOMICIDE,5,66,5212,BLAIR AVE
331677,17oct2013,2013,10,17,1602,HOMICIDE,6,74,713,BITTNER ST
331978,19oct2013,2013,10,19,2120,HOMICIDE,3,24,2815,SIDNEY ST
332478,22oct2013,2013,10,22,715,HOMICIDE,7,50,3025,GOODFELLOW BLVD
332766,25oct2013,2013,10,25,1221,HOMICIDE,7,51,1404,UNION BLVD
332969,26oct2013,2013,10,26,325,HOMICIDE,7,50,5815,DR MARTIN LUTHER K
333528,30oct2013,2013,10,30,230,HOMICIDE,8,53,1141,AUBERT AVE
338071,07nov2013,2013,11,7,320,HOMICIDE,7,50,5353,COTE BRILLIANTE AV
337994,07nov2013,2013,11,7,1300,HOMICIDE,5,68,1470,E ADELAIDE AVE
335321,12nov2013,2013,11,12,45,HOMICIDE,4,61,1518,CASS AVE
335350,12nov2013,2013,11,12,1237,HOMICIDE,7,50,5949,WABADA AVE
335648,14nov2013,2013,11,14,2215,HOMICIDE,8,55,4745,HAMMETT PL
335705,15nov2013,2013,11,15,1340,HOMICIDE,6,68,4473,CLARENCE AVE
336876,24nov2013,2013,11,24,100,HOMICIDE,7,50,5321,ST LOUIS AVE
336947,24nov2013,2013,11,24,2213,HOMICIDE,1,1,6600,MINNESOTA AVE
338611,25nov2013,2013,11,25,2218,HOMICIDE,6,69,4548,MARGARETTA AVE
338685,29nov2013,2013,11,29,200,HOMICIDE,3,21,1000,LAMI ST
338728,01dec2013,2013,12,1,15,HOMICIDE,5,64,619,WITHERS AVE
341449,04dec2013,2013,12,4,2050,HOMICIDE,6,74,8549,CHURCH RD
341512,05dec2013,2013,12,5,1255,HOMICIDE,5,67,3521,KOSSUTH AVE
341519,05dec2013,2013,12,5,1405,HOMICIDE,8,56,4432,ELMBANK AVE
341520,05dec2013,2013,12,5,1405,HOMICIDE,8,56,4432,ELMBANK AVE
341648,06dec2013,2013,12,6,1749,HOMICIDE,1,4,3722,UPTON ST
341827,08dec2013,2013,12,8,2300,HOMICIDE,7,52,5128,WABADA AVE
339469,15dec2013,2013,12,15,1852,HOMICIDE,4,61,1211,HOGAN ST
339937,19dec2013,2013,12,19,620,HOMICIDE,7,78,1462,ARLINGTON AVE
400601,21dec2013,2013,12,21,2213,HOMICIDE,5,50,5323,NORTHLAND
340300,21dec2013,2013,12,21,2336,HOMICIDE,6,74,7800,N BROADWAY
340633,25dec2013,2013,12,25,2215,HOMICIDE,8,56,3849,COTTAGE AVE
340957,28dec2013,2013,12,28,2345,HOMICIDE,5,60,2805,N 19TH ST
340995,29dec2013,2013,12,29,1340,HOMICIDE,5,67,4029,PECK ST
